channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
PO4,-0.003219650229446343,0.0035860370659188626,-0.0951425329167166,0.09641725415224317,0.19155978706895976
PO5,-0.006007799822335105,0.003549776336066306,-0.09296585290407589,0.09224279100161399,0.18520864390568986
PO6,0.005191241760143283,0.0038379394066791047,-0.09409050893277687,0.1038312736349941,0.197921782567771
PO7,-0.005535563618930514,0.003665264543386066,-0.09715702242607377,0.09786107829495666,0.19501810072103043
PO8,0.008184130538195594,0.004399811062490668,-0.10107404047987371,0.10106383657311843,0.20213787705299213
POz,0.0013745645338151726,0.004185224716682132,-0.09348756885128409,0.09580574097044268,0.18929330982172676
Pz,-0.005365128222925375,0.003612228896212952,-0.09659903672278522,0.0958139025017593,0.1924129392245445
T7,0.001495999816410834,0.0038813887634419533,-0.10583103629901212,0.09952102690382265,0.20535206320283478
T8,-0.008109345415145793,0.003871737302300496,-0.10155790068304177,0.10109753477360578,0.20265543545664755
TP7,-0.011568921299787427,0.004307935663180165,-0.103187922996471,0.11848439829033842,0.22167232128680942
TP8,-0.0051172453539023175,0.0037485642187930247,-0.1063728948452699,0.10203974396504925,0.20841263881031916
