channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
FC4,-0.0045202680180177575,0.0046398841493022385,-0.06483857384717143,0.004647976396501096,0.06948655024367252
FC5,-0.011127777619391639,0.003161279194391806,-0.06482201755733871,-0.005351813929160412,0.0594702036281783
FC6,-0.005063173540338752,0.0030075104110543994,-0.06484761971096309,0.00045988710305432806,0.06530750681401742
FCz,-0.0043152974965451505,0.002760908569074499,-0.06484732939715168,0.0012471306120096608,0.06609446000916135
FT7,-0.01244238113599172,0.002621831389493924,-0.064822064957161,-0.00694405369876994,0.057878011258391066
FT8,-0.012631735651952691,0.003126524948538115,-0.0648166381948202,-0.006926815524478141,0.05788982267034205
Fp1,0.002430793827447585,0.003562415954245437,-0.06486297682547885,0.00897910356733024,0.0738420803928091
Fp2,0.0022882803636583592,0.003986281065982214,-0.06486173909553286,0.00998423888372182,0.07484597797925469
Fpz,0.0025909425985232155,0.004457819287408534,-0.06485870722125849,0.010616554633175198,0.07547526185443368
Fz,0.020236893223154813,0.003798548799241042,-0.06492059287309969,0.026925517633859752,0.09184611050695944
O1,-0.007575767824503916,0.0026569556821461307,-0.06483830379311521,-0.0024172089990896015,0.06242109479402561
O2,-0.004057459458230554,0.005888552755822051,-0.06482644826557538,0.005361393865865879,0.07018784213144126
Oz,-0.007047539008428309,0.0036814291185840974,-0.06483206772852299,0.0003848394156287264,0.06521690714415171
P1,-0.004018216186567253,0.0029417522197698353,-0.06484856084983076,0.002351586249435592,0.06720014709926635
P2,-0.005529861536927158,0.003175371467888177,-0.06484201703310205,0.0005057869938099599,0.06534780402691201
P3,-0.002645719652197938,0.003655959455095595,-0.06485078204040032,0.004492984300500488,0.06934376634090081
P4,-0.0071366987892764085,0.0035807477234792023,-0.06483407371019223,-0.00031784566114343056,0.0645162280490488
P5,-0.004673782393614719,0.004147791516827972,-0.06484097257803645,0.0029304763354273573,0.0677714489134638
P6,-0.00808348336827725,0.004564004897486009,-0.06482442376876736,-0.000248391568164647,0.06457603220060272
P7,-0.005635817152229275,0.00361926896998947,-0.06483489396819975,0.0013962669186034253,0.06623116088680317
P8,-0.010788348544424972,0.0030648511550994788,-0.06482383490325193,-0.00526759250828478,0.05955624239496715
PO3,-0.004512842256240083,0.004498182790406326,-0.06483811548492342,0.0033105353603435864,0.06814865084526701
PO4,-0.006747379681515084,0.004376166952011181,-0.06482901696775553,0.0005154750483576179,0.06534449201611314
PO5,-0.005806951651423424,0.004241080939983731,-0.06483551199581469,0.0018237605029555607,0.06665927249877025
PO6,-0.005419200353475437,0.004139675153304326,-0.06483505513271441,0.0014430892417122377,0.06627814437442665
PO7,-0.0025323654061805917,0.0033892339968821512,-0.06485091848073997,0.0036264757885660238,0.06847739426930599
PO8,-0.006033967742991767,0.004137891330377342,-0.06483296470077499,0.000746826703236292,0.06557979140401128
POz,-0.008366771356330604,0.0020394256674920387,-0.06483984141470092,-0.004088386138492847,0.06075145527620807
Pz,-0.0011904446938133756,0.0031111806169502403,-0.06486023468867358,0.005503754120819873,0.07036398880949345
T7,-0.016774112236233495,0.002652713141324243,-0.06480727206124126,-0.011025120623132621,0.05378215143810864
T8,-0.01044968289775937,0.002677137051353917,-0.06482876203412091,-0.0053960714172008135,0.0594326906169201
TP7,-0.013554527279575354,0.0031784182833077047,-0.06481325667478512,-0.007324302698828276,0.05748895397595684
TP8,-0.010836690621116552,0.0032642783723265214,-0.0648242716108359,-0.005179479205653334,0.05964479240518256
